id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
7972600860,20141210T000000,345000.0,4,1.0,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620
4047200695,20140618T000000,330000.0,3,2.5,1600,26977,2.0,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.90100000000001,1790,27743
1923000030,20140728T000000,1118000.0,4,2.5,3840,16619,2.0,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,3600,16553
5175800060,20140623T000000,365000.0,4,2.0,1940,25600,1.0,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.12899999999999,2000,10071
2473251090,20140619T000000,269900.0,4,1.75,1530,8750,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.15700000000001,1390,8750
9126100861,20150306T000000,557000.0,3,3.5,1710,2096,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,1630,1543
3420069065,20140825T000000,360000.0,4,1.75,3730,16980,1.0,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,1880,16963
6021501685,20150422T000000,352000.0,2,1.0,940,5000,1.0,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,1560,4500
8856950240,20140618T000000,322500.0,4,2.5,1820,6753,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.03200000000001,1820,7107
9385200055,20140912T000000,650000.0,3,3.25,1510,2000,2.0,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,1510,1352
8078520310,20150417T000000,278500.0,3,2.0,1570,5250,1.0,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.18799999999999,1570,5250
1774220160,20141104T000000,632925.0,3,2.5,2990,32239,2.0,0,0,4,8,2990,0,1978,0,98077,47.7718,-122.095,2990,36497
1678400105,20150212T000000,339000.0,4,1.5,2390,7480,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,2850,6867
3426059070,20140909T000000,570000.0,3,1.75,2910,37461,1.0,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,2520,18295
2697100140,20150105T000000,423000.0,4,2.25,2200,9351,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,1910,8660
8678500060,20140710T000000,1550000.0,5,4.25,6070,171626,2.0,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,4680,211267
625049299,20141203T000000,482000.0,2,1.0,950,3960,1.0,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,1320,4050
1442860160,20150107T000000,380000.0,3,2.5,2280,10255,2.0,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,2310,10094
7942600310,20140717T000000,375000.0,2,1.0,940,5120,1.0,0,0,3,7,940,0,1909,0,98122,47.6073,-122.30799999999999,1300,5120
2944010240,20140908T000000,988000.0,4,3.0,4040,19700,2.0,0,0,3,11,4040,0,1987,0,98052,47.7205,-122.12700000000001,3930,21887
3454000060,20140722T000000,1000000.0,4,2.5,2610,3277,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1810,3277
646910160,20140903T000000,237000.0,3,2.5,1490,2138,2.0,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,1490,2094
2268400350,20140916T000000,749000.0,4,2.5,1710,9627,1.0,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,2140,9131
11500890,20150312T000000,843000.0,3,2.5,3130,8750,2.0,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,2860,9003
284000223,20140916T000000,578000.0,3,1.75,2120,10875,1.0,0,2,3,8,1540,580,1977,0,98146,47.504,-122.382,2460,11760
3353401710,20140923T000000,227950.0,3,1.5,1670,8230,1.0,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,2077,4910
822079033,20150422T000000,350000.0,3,1.5,1250,219978,1.0,0,0,4,6,1250,0,1980,0,98038,47.4056,-121.955,1930,210394
8857600960,20140819T000000,205000.0,3,1.0,940,7980,1.0,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,1150,8050
1049010390,20150319T000000,505000.0,3,2.0,1260,5460,1.0,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,1510,5460
7905370390,20141009T000000,475000.0,5,2.5,2340,7200,1.0,0,0,3,7,1300,1040,1975,0,98034,47.7206,-122.211,1930,7221
4055700030,20150502T000000,1450000.0,3,4.5,3970,24920,2.0,0,2,3,10,3260,710,1977,1999,98034,47.7183,-122.258,2610,13838
2525300030,20150222T000000,232000.0,3,1.0,1400,10403,1.0,0,0,4,6,1400,0,1976,0,98038,47.361999999999995,-122.029,1230,10209
1324059104,20150421T000000,691100.0,3,2.75,2360,16117,1.0,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.12100000000001,2120,16117
2122039094,20141126T000000,705000.0,3,3.0,1970,20978,2.0,1,3,4,9,1770,200,1980,0,98070,47.3844,-122.43799999999999,2280,75396
1742800030,20140612T000000,578000.0,4,2.5,3140,9225,1.0,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,2460,9600
8944290160,20141104T000000,230000.0,3,2.0,1510,3413,2.0,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,1570,3777
4166600473,20141209T000000,359500.0,4,2.25,2390,11250,2.0,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.37100000000001,2480,11250
7282300125,20141112T000000,330000.0,3,1.0,980,7000,1.0,0,0,3,6,980,0,1953,0,98133,47.7617,-122.35700000000001,1220,7000
2419600075,20141201T000000,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,1480,6360
4123840310,20150106T000000,342500.0,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,1810,6200
1853080570,20140811T000000,859900.0,4,2.75,3390,6298,2.0,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.06200000000001,3390,7111
6844700810,20140901T000000,438924.0,3,1.5,1050,4590,1.0,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,1770,5400
66000070,20150406T000000,315000.0,2,1.0,630,6550,1.0,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,1420,6550
6665800030,20140718T000000,590000.0,4,2.75,2910,10650,1.0,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.18799999999999,2920,10988
2205700350,20141104T000000,378500.0,4,1.75,1700,8640,1.0,0,0,3,7,850,850,1955,0,98006,47.5772,-122.15299999999999,1620,9000
5466000030,20140603T000000,328500.0,3,2.5,1950,8130,2.0,0,0,4,9,1950,0,1990,0,98042,47.3875,-122.161,2350,7691
6189200125,20150325T000000,849950.0,3,3.0,2990,9773,2.0,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.17399999999999,2230,11553
2625069070,20150410T000000,1385000.0,4,3.25,4860,181319,2.5,0,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,3850,181319
8732131090,20150428T000000,295000.0,4,2.5,2160,7725,1.0,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.37799999999999,2060,8250
1895000260,20140721T000000,207950.0,2,2.0,890,5000,1.0,0,0,3,6,890,0,1917,0,98118,47.5158,-122.264,1860,5000
8691370400,20141216T000000,699900.0,4,2.75,2810,7302,2.0,0,0,3,9,2810,0,2002,0,98075,47.5985,-121.977,2820,7302
8562501040,20141120T000000,452000.0,4,1.5,1580,7350,1.0,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,1560,7350
2475200140,20150205T000000,370000.0,3,2.0,1680,5036,1.0,0,1,4,7,1680,0,1987,0,98055,47.4734,-122.186,1680,4921
7942100310,20150127T000000,232000.0,3,1.75,1300,11230,1.0,0,0,5,7,1300,0,1968,0,98042,47.3811,-122.087,1300,10794
3760000030,20141030T000000,669950.0,5,2.5,2820,14062,2.0,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,1910,10392
9828702519,20140512T000000,490000.0,2,2.5,1230,1391,2.0,0,0,3,8,870,360,2004,0,98112,47.6192,-122.301,1240,1350
4432600075,20150128T000000,725000.0,4,2.0,2110,4140,2.0,0,0,3,9,1710,400,1925,2003,98116,47.5836,-122.387,1440,4420
7806300030,20140917T000000,299000.0,3,2.75,3080,19635,1.0,0,2,4,7,1610,1470,1958,0,98032,47.3841,-122.28399999999999,2424,12410
9274202270,20140818T000000,625000.0,2,1.5,1490,5750,1.5,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,1590,4025
7852170140,20150510T000000,650000.0,4,2.5,3180,5438,2.0,0,0,3,9,3180,0,2003,0,98065,47.5416,-121.86399999999999,3030,5335
5467900070,20140502T000000,342000.0,3,2.0,1930,11947,1.0,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.15100000000001,2200,12825
1245002952,20141015T000000,1197350.0,4,2.5,2770,7800,2.0,0,0,3,10,2770,0,1999,0,98033,47.684,-122.205,2720,10000
2769600560,20140527T000000,529000.0,3,1.0,1210,3328,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,1640,3333
8121200810,20150505T000000,585000.0,4,1.75,2430,7559,1.0,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,1980,8750
2827100070,20141105T000000,290000.0,4,1.0,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.34700000000001,1220,660
4402700070,20150311T000000,300000.0,2,1.0,1100,7680,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,1460,7680
1922059046,20141029T000000,308000.0,3,1.0,1980,39150,1.5,0,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,1860,11811
925059288,20150507T000000,750000.0,3,2.5,2400,7745,2.0,0,0,3,9,2400,0,2001,0,98033,47.6734,-122.17299999999999,2080,8615
1923069078,20140805T000000,890000.0,4,3.25,3180,194278,2.0,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,2200,178160
3340401555,20141105T000000,235000.0,4,1.5,1690,11054,1.0,0,0,4,5,1690,0,1930,0,98055,47.4667,-122.215,1690,9040
7453000070,20140818T000000,275000.0,2,1.0,940,5000,1.0,0,0,3,6,940,0,1951,0,98126,47.5186,-122.374,940,5000
4348800030,20141121T000000,727500.0,2,2.0,1240,9119,1.0,0,0,4,7,1240,0,1952,0,98004,47.6221,-122.193,1380,9121
7202331420,20140620T000000,650000.0,4,2.5,3040,6587,2.0,0,0,3,7,3040,0,2003,0,98053,47.683,-122.039,2740,6587
3225079035,20140618T000000,1600000.0,6,5.0,6050,230652,2.0,0,3,3,11,6050,0,2001,0,98024,47.6033,-121.943,4210,233971
1843200240,20150505T000000,200000.0,2,1.5,1360,1898,2.0,0,0,3,7,1360,0,1978,0,98092,47.2852,-122.19,1360,1898
4403600270,20150224T000000,970000.0,4,3.25,4740,76230,2.0,0,0,3,10,4740,0,1987,0,98075,47.5931,-122.071,3340,49206
2008200060,20140624T000000,160000.0,3,1.5,1010,9600,1.0,0,0,4,7,1010,0,1962,0,98198,47.4097,-122.316,1400,9660
1521069070,20150218T000000,204000.0,3,1.0,1040,7405,1.0,0,0,4,6,1040,0,1971,0,98010,47.3105,-122.021,1580,7405
2459500310,20150218T000000,358000.0,3,2.25,1610,6655,2.0,0,0,4,7,1610,0,1985,0,98058,47.4296,-122.161,1780,7529
6204420070,20150501T000000,452000.0,4,1.75,1570,8268,1.0,0,0,3,7,1570,0,1979,0,98011,47.7373,-122.197,1870,8190
5466410030,20150410T000000,249000.0,3,2.0,1360,6082,1.0,0,0,3,7,1360,0,1994,0,98042,47.3577,-122.16,1360,6987
9485740340,20150310T000000,346900.0,4,2.5,1970,5106,2.0,0,0,3,8,1970,0,1999,0,98055,47.449,-122.205,2230,5109
1310900260,20141013T000000,318888.0,4,1.75,2320,12000,1.0,0,0,4,8,2270,50,1973,0,98032,47.3644,-122.28,2120,9880
224069094,20140911T000000,530000.0,3,2.25,2120,40518,1.0,0,0,3,8,2120,0,1967,0,98075,47.5896,-122.009,2480,13492
7800800160,20141121T000000,375000.0,3,2.25,2120,18500,2.0,0,0,4,8,2120,0,1983,0,98031,47.3914,-122.169,2120,14479
4139400710,20140523T000000,782000.0,4,2.5,2380,9614,2.0,0,0,4,10,2380,0,1991,0,98006,47.5623,-122.116,2560,9770
7899800860,20150319T000000,259950.0,2,2.0,1070,649,2.0,0,0,3,9,720,350,2008,0,98106,47.5213,-122.35700000000001,1070,928
2473420140,20140923T000000,315000.0,4,2.75,2300,18360,1.0,0,0,4,7,1560,740,1979,0,98058,47.4518,-122.16,1870,9588
5000500055,20140528T000000,215000.0,2,1.0,1320,8865,1.0,0,0,4,6,1320,0,1943,0,98168,47.4949,-122.3,1190,6490
4099500935,20140723T000000,705000.0,3,1.75,2180,10221,1.0,0,2,4,7,1140,1040,1946,0,98040,47.5885,-122.24799999999999,2180,8535
4309710240,20140722T000000,725000.0,4,2.5,2990,29170,2.0,0,3,3,9,2990,0,1999,0,98059,47.5146,-122.117,3715,29170
5486800070,20140620T000000,1950000.0,7,3.5,4640,15235,2.0,0,1,3,11,2860,1780,1965,2003,98040,47.5666,-122.23100000000001,3230,20697
4376700570,20150427T000000,750000.0,6,1.75,2750,9563,2.0,0,0,4,8,2750,0,1973,0,98052,47.6368,-122.09700000000001,2040,9563
8648100200,20141027T000000,331500.0,4,2.5,2050,10271,2.0,0,0,3,7,2050,0,1998,0,98042,47.3628,-122.075,2050,8103
3624079046,20141028T000000,460000.0,4,3.0,2230,108900,1.0,0,0,3,7,1410,820,1978,0,98065,47.52,-121.845,1960,65340
2725069050,20140613T000000,863000.0,4,2.5,4120,22370,2.0,0,0,3,10,4120,0,1997,0,98074,47.6239,-122.023,3180,7257
2436701180,20140814T000000,671500.0,5,2.75,2160,4000,1.5,0,0,5,7,1530,630,1927,0,98105,47.667,-122.289,2040,4000
4045500710,20141218T000000,405000.0,2,0.75,1160,15029,1.0,0,0,4,6,870,290,1937,0,98014,47.6929,-121.87,1870,25346
1189000030,20140603T000000,650000.0,5,2.75,2550,5040,1.5,0,0,5,8,2550,0,1902,0,98122,47.6136,-122.29899999999999,1590,3840
2473360060,20150102T000000,263500.0,3,1.75,1330,9917,1.0,0,0,3,7,1040,290,1981,0,98058,47.4478,-122.161,1330,9081
8669160310,20141209T000000,266000.0,3,2.5,1805,3402,2.0,0,0,3,7,1805,0,2009,0,98002,47.3521,-122.212,2095,3402
8945200860,20141211T000000,180000.0,3,1.0,1384,8960,1.0,0,0,4,6,1384,0,1965,0,98023,47.3062,-122.37100000000001,1000,8470
7853240200,20140516T000000,619000.0,3,2.5,2720,6439,2.0,0,0,3,9,2720,0,2005,0,98065,47.5422,-121.86,3180,7320
2998800125,20140701T000000,730000.0,2,2.25,2130,4920,1.5,0,4,4,7,1530,600,1941,0,98116,47.573,-122.40899999999999,2130,4920
7942601895,20140819T000000,640000.0,3,2.5,2160,4000,1.5,0,0,3,8,1960,200,1903,2013,98122,47.6045,-122.307,2160,5120
7504010570,20140708T000000,900000.0,3,2.5,3180,12600,2.0,0,0,4,11,3180,0,1978,0,98074,47.6366,-122.05799999999999,3030,12835
6909200575,20150314T000000,685000.0,3,2.0,2060,2900,1.5,0,0,5,8,1330,730,1931,0,98144,47.5897,-122.292,1910,3900
2525069041,20140904T000000,505000.0,3,1.5,1830,217800,1.0,0,0,3,7,1010,820,1981,0,98053,47.6277,-121.97200000000001,2450,165963
3620069036,20141021T000000,265000.0,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,1966,0,98022,47.1803,-121.97399999999999,2050,43560
9542830350,20140902T000000,296000.0,4,2.5,1780,3600,2.0,0,0,3,7,1780,0,2006,0,98038,47.3665,-122.01700000000001,2020,3802
8018600765,20140604T000000,240500.0,3,1.75,1460,10584,1.0,0,0,3,7,990,470,1997,0,98168,47.492,-122.31700000000001,1220,12012
3278600240,20140722T000000,372500.0,2,2.5,1400,2958,2.0,0,0,3,8,1400,0,2007,0,98126,47.5496,-122.37299999999999,1540,2385
662310400,20141017T000000,515000.0,4,3.0,3590,8249,2.0,0,0,3,9,3590,0,1997,0,98023,47.2846,-122.34100000000001,2860,7995
8651100140,20140805T000000,1220000.0,4,2.25,3200,15367,2.0,0,0,4,9,3200,0,1962,0,98040,47.5494,-122.21600000000001,3070,15263
8682250350,20141009T000000,507000.0,2,1.75,1670,6460,1.0,0,0,3,8,1670,0,2004,0,98053,47.7123,-122.027,2170,6254
3211230260,20150204T000000,399950.0,4,2.0,2420,31465,1.0,0,0,3,9,2420,0,1984,0,98092,47.3131,-122.115,2560,32186
4233400340,20140820T000000,185000.0,3,1.75,1430,10816,2.0,0,0,3,7,1430,0,1994,0,98010,47.3122,-121.99600000000001,1560,10816
240000058,20150408T000000,469000.0,4,2.75,3550,13938,1.0,0,0,5,8,2100,1450,1966,0,98188,47.425,-122.28299999999999,2050,9000
9498200046,20150206T000000,443500.0,2,1.0,940,6804,1.0,0,0,3,7,940,0,1949,0,98177,47.7047,-122.37299999999999,1150,6930
1796380960,20141126T000000,223000.0,3,2.0,1670,6824,1.0,0,0,3,7,1300,370,1990,0,98042,47.3666,-122.084,1660,7586
3905040800,20140925T000000,533600.0,3,2.5,1930,5080,2.0,0,0,4,8,1930,0,1990,0,98029,47.5694,-122.001,2190,5085
9407110700,20150113T000000,175000.0,3,1.0,1250,9775,1.0,0,0,3,7,1250,0,1971,0,98045,47.4474,-121.771,1390,9650
8078570390,20150415T000000,260000.0,3,2.5,1920,7415,2.0,0,0,3,7,1920,0,1989,0,98031,47.4022,-122.171,1930,7536
9500900135,20141021T000000,200000.0,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,1958,0,98002,47.2876,-122.212,1408,10588
7548300731,20140808T000000,559950.0,3,2.5,1660,1458,3.0,0,0,3,9,1660,0,2014,0,98144,47.5876,-122.309,1660,1784
8925100390,20150406T000000,1042500.0,3,1.75,1900,9375,1.0,0,1,4,8,1330,570,1941,0,98115,47.6821,-122.273,2760,9375
7010700292,20141009T000000,543500.0,3,2.25,1270,2790,1.0,0,0,3,7,990,280,1970,0,98199,47.6581,-122.396,1920,4000
9485951170,20140522T000000,480000.0,4,2.25,3250,34293,2.0,0,0,4,9,3250,0,1983,0,98042,47.3496,-122.094,3110,35982
582000135,20140622T000000,565000.0,2,1.75,1330,6000,1.0,0,0,4,7,960,370,1914,1945,98199,47.6539,-122.396,1620,6000
6131600060,20140815T000000,214000.0,3,1.0,1200,8316,1.0,0,0,4,6,1200,0,1953,0,98002,47.3221,-122.215,1200,8316
7212652180,20140701T000000,314500.0,3,2.0,2050,13303,1.0,0,0,3,8,2050,0,1993,0,98003,47.2681,-122.31,2180,11590
3329500060,20140728T000000,305000.0,4,2.5,2250,9091,1.0,0,0,3,7,1340,910,1982,0,98001,47.336000000000006,-122.26899999999999,1540,7802
4140090320,20150320T000000,595000.0,5,2.75,3740,6750,1.0,0,0,4,8,1980,1760,1978,0,98028,47.7679,-122.26100000000001,2620,7920
9385200045,20150512T000000,729500.0,3,2.5,1660,1091,3.0,0,1,3,9,1530,130,2015,0,98116,47.5818,-122.402,1510,1352
7852180340,20140930T000000,430000.0,3,2.5,2360,6699,2.0,0,0,3,7,2360,0,2003,0,98065,47.5317,-121.853,2360,4744
2586800270,20150407T000000,425000.0,4,1.0,1260,7645,1.5,0,0,3,6,1260,0,1925,0,98146,47.5044,-122.35,1170,7649
4338800370,20141117T000000,220000.0,3,1.0,1000,6020,1.0,0,0,3,6,1000,0,1944,0,98166,47.4793,-122.346,1300,8640
7214700350,20141124T000000,521000.0,4,1.75,2020,36400,1.0,0,0,4,8,1550,470,1976,0,98077,47.7627,-122.07600000000001,2520,38255
2324039036,20150403T000000,597500.0,3,2.0,2150,5400,1.5,0,0,4,7,1380,770,1911,0,98126,47.555,-122.37899999999999,1940,6500
7849202231,20140723T000000,337000.0,3,2.5,1470,3976,2.0,0,0,3,7,1470,0,1999,0,98065,47.526,-121.82600000000001,1490,4400
3760500116,20141120T000000,3070000.0,3,2.5,3930,55867,1.0,1,4,4,8,2330,1600,1957,0,98034,47.7022,-122.22399999999999,2730,26324
2985800030,20140507T000000,495000.0,3,1.0,990,6000,1.0,0,0,3,6,990,0,1943,0,98105,47.6718,-122.26700000000001,1250,6000
1062100116,20150121T000000,475000.0,3,2.5,1640,5097,2.0,0,0,3,7,1640,0,1969,0,98155,47.7522,-122.27799999999999,1880,6000
6798100662,20140527T000000,312000.0,3,1.5,1255,1374,3.0,0,0,3,7,1255,0,2004,0,98125,47.7145,-122.311,1307,1232
2525500260,20141124T000000,331000.0,3,1.75,1300,9079,1.0,0,0,3,7,1300,0,1986,0,98059,47.4834,-122.15899999999999,1890,7369
7846700310,20140623T000000,280000.0,2,1.0,1010,3000,1.0,0,0,4,7,1010,0,1925,0,98045,47.4965,-121.785,1150,7000
3348401740,20150127T000000,188000.0,2,1.5,1120,17487,1.0,0,0,3,6,1120,0,1924,0,98178,47.5024,-122.271,1690,8056
3013300288,20140930T000000,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200,890,1969,0,98136,47.5304,-122.387,1850,5300
5104540240,20140609T000000,609900.0,4,2.5,3190,7399,2.0,0,0,3,10,3190,0,2006,0,98038,47.3558,-122.00399999999999,3250,7323
3438500486,20141016T000000,413000.0,4,3.5,2380,5809,2.0,0,0,4,7,1750,630,1995,0,98106,47.5536,-122.359,1620,5775
1321710030,20140519T000000,320000.0,3,2.5,2680,7757,2.0,0,0,3,8,2680,0,1990,0,98023,47.2918,-122.346,2430,8231
7853290030,20150311T000000,507000.0,4,2.5,2730,7649,2.0,0,0,3,7,2730,0,2006,0,98065,47.5441,-121.882,2730,6216
1566100400,20140924T000000,387500.0,3,1.0,1220,8329,1.0,0,0,3,6,1220,0,1946,0,98115,47.6982,-122.29799999999999,1490,8322
1775800800,20150224T000000,396000.0,3,1.0,1500,12616,1.0,0,0,3,7,1500,0,1967,0,98072,47.7415,-122.101,1820,13950
1402600700,20140721T000000,359900.0,4,2.25,2470,7698,2.0,0,0,3,8,2470,0,1983,0,98058,47.4406,-122.141,2330,7986
2013200390,20140922T000000,268000.0,4,1.75,1680,9966,1.0,0,0,3,7,1100,580,1977,0,98198,47.3923,-122.311,2400,10369
9349900105,20150407T000000,795000.0,2,1.0,1380,5000,1.5,0,2,3,5,1380,0,1905,0,98106,47.5708,-122.359,1500,5000
1895000045,20150504T000000,195000.0,2,1.0,820,5100,1.0,0,0,3,6,820,0,1953,0,98118,47.5156,-122.262,1170,5304
6205500030,20141103T000000,480000.0,4,2.0,2180,10575,1.0,0,0,2,6,1730,450,1950,0,98005,47.589,-122.177,2180,12010
7203600550,20140804T000000,325000.0,2,1.0,1060,5703,1.0,0,2,4,6,1060,0,1946,0,98198,47.3444,-122.32700000000001,2240,4416
9477200560,20150413T000000,440000.0,3,1.75,1530,7245,1.0,0,0,4,7,1530,0,1984,0,98034,47.731,-122.191,1530,7490
4022907770,20141014T000000,550000.0,4,1.75,2480,14782,1.0,0,3,3,8,1460,1020,1958,0,98155,47.7646,-122.271,2910,10800
5231000060,20140805T000000,310000.0,3,1.75,1490,7150,1.0,0,0,5,6,1490,0,1967,0,98059,47.5015,-122.124,1350,9100
3216900060,20140625T000000,390000.0,4,2.5,2340,8548,2.0,0,0,3,8,2340,0,1993,0,98031,47.4206,-122.18299999999999,1970,6818
8077210350,20140722T000000,639000.0,4,2.5,2210,9875,2.0,0,0,3,9,2210,0,1990,0,98074,47.6285,-122.025,2440,8799
7203000640,20140918T000000,215000.0,4,1.0,1130,7400,1.0,0,0,4,7,1130,0,1969,0,98003,47.3437,-122.316,1540,7379
3832200070,20141222T000000,250000.0,4,1.75,1710,7140,1.0,0,0,5,7,1010,700,1968,0,98032,47.3745,-122.275,1770,8960
3670500710,20140715T000000,405500.0,3,1.5,1010,8108,1.0,0,0,5,7,1010,0,1954,0,98155,47.7359,-122.309,1300,8108
8820903380,20140728T000000,452000.0,6,2.25,2660,13579,2.0,0,0,3,7,2660,0,1937,1990,98125,47.7142,-122.286,1120,8242
3793500550,20140808T000000,289950.0,3,2.5,1670,6186,2.0,0,0,3,7,1670,0,2002,0,98038,47.3668,-122.031,2390,6924
7694800270,20150420T000000,636000.0,3,2.5,2140,2770,2.0,0,0,3,8,1770,370,2007,0,98052,47.6664,-122.131,2510,2708
2171400197,20140918T000000,350000.0,5,3.0,2520,5500,1.0,0,0,3,8,1550,970,2004,0,98178,47.4938,-122.255,1700,8000
2619950350,20140508T000000,403000.0,3,2.75,2090,8354,2.0,0,0,3,8,2090,0,2012,0,98019,47.7336,-121.965,2280,6348
4021100045,20140715T000000,550000.0,3,2.0,2380,17950,2.0,0,0,4,8,2110,270,1934,0,98155,47.7591,-122.28,2030,23900
826069046,20141107T000000,740000.0,3,2.0,2100,72745,1.0,0,0,4,9,2100,0,1995,0,98077,47.7479,-122.06200000000001,2290,54885
1771000890,20140917T000000,305000.0,3,1.0,1160,9750,1.0,0,0,3,7,1160,0,1967,0,98077,47.7422,-122.073,1160,9650
579003610,20150224T000000,517500.0,3,1.5,1430,5200,1.0,0,3,4,7,1250,180,1940,0,98117,47.6988,-122.387,2210,6240
1563102435,20141210T000000,950000.0,3,1.75,2150,4200,1.0,0,4,5,8,1140,1010,1960,0,98116,47.5671,-122.405,2510,7500
3959400710,20140730T000000,447000.0,3,1.0,1370,6001,1.0,0,0,5,7,1230,140,1944,0,98108,47.5646,-122.31700000000001,1370,5520
8682300890,20140828T000000,699800.0,2,2.5,2380,6600,1.0,0,0,3,8,2380,0,2010,0,98053,47.717,-122.02,1870,6600
4385700765,20140603T000000,850000.0,3,1.75,1370,3850,1.0,0,0,5,7,770,600,1911,1988,98112,47.6374,-122.279,1390,3600
9542300320,20150202T000000,856600.0,4,2.25,2400,13430,1.0,0,0,4,9,2400,0,1964,0,98005,47.5987,-122.178,2580,10077
770000045,20141024T000000,405600.0,5,1.5,2830,4000,2.5,0,0,4,8,2830,0,1918,0,98118,47.5132,-122.262,1480,4000
6979900390,20140529T000000,565000.0,4,2.5,2440,22594,2.0,0,0,3,8,2440,0,1996,0,98053,47.6333,-121.97,2560,33341
826079094,20150324T000000,330000.0,3,2.0,1400,218252,1.0,0,0,3,7,1400,0,1997,0,98019,47.7576,-121.934,2230,218222
8856940060,20150227T000000,374950.0,4,2.75,2730,4683,2.0,0,0,3,7,2730,0,2005,0,98038,47.3608,-122.04299999999999,2230,4924
3575200070,20141104T000000,560000.0,3,2.25,2060,31400,2.0,0,0,3,8,2060,0,1984,0,98074,47.6216,-122.056,2160,34500
208500160,20150107T000000,760000.0,4,2.5,2430,6099,1.0,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099
1196003428,20140624T000000,405000.0,3,2.5,3170,12750,2.0,0,0,3,10,2360,810,1995,0,98023,47.3384,-122.336,2970,13125
5104450990,20140619T000000,429900.0,4,2.5,2640,8625,2.0,0,0,3,8,2640,0,1987,0,98058,47.4598,-122.15,2240,8700
3343901234,20141113T000000,341500.0,3,1.5,1130,7223,1.0,0,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356
226039214,20140612T000000,465250.0,5,2.0,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724
2205500575,20150209T000000,390000.0,3,1.0,1200,10800,1.0,0,0,4,7,1200,0,1955,0,98006,47.5771,-122.14399999999999,1370,9950
3814400125,20141016T000000,493000.0,4,2.0,1910,2874,1.0,0,0,3,7,1060,850,1910,0,98122,47.6101,-122.295,1520,2874
7300400060,20140515T000000,370000.0,4,2.5,2710,5880,2.0,0,0,3,9,2710,0,1998,0,98092,47.3314,-122.17200000000001,2520,6000
